Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,01-11-2024 16:08:52,01-11-2024 16:09:23,30.636s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,01-11-2024 16:09:23,01-11-2024 16:09:27,3.998s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,01-11-2024 16:09:27,01-11-2024 16:09:29,2.532s,PASSED
"takeScreenshot(screenshotFolder + ""catalog.png"")",Chrome 130.0.0.0,,,01-11-2024 16:09:29,01-11-2024 16:09:31,1.500s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,01-11-2024 16:09:31,01-11-2024 16:09:33,2.198s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/span_Add To Wishlist""))",Chrome 130.0.0.0,,,01-11-2024 16:09:33,01-11-2024 16:09:35,1.498s,PASSED
"takeScreenshot(screenshotFolder + ""wishlist.png"")",Chrome 130.0.0.0,,,01-11-2024 16:09:35,01-11-2024 16:09:36,1.131s,PASSED
"verifyTextPresent(""ADDED TO WISHLIST"", false)",Chrome 130.0.0.0,,,01-11-2024 16:09:36,01-11-2024 16:09:36,0.282s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/svg""))",Chrome 130.0.0.0,,,01-11-2024 16:09:36,01-11-2024 16:10:08,32.499s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Wishlist  Threads/button_Add To Cart""))",Chrome 130.0.0.0,,,01-11-2024 16:10:08,01-11-2024 16:10:10,1.277s,PASSED
"verifyTextPresent(""ADDED TO CART"", false)",Chrome 130.0.0.0,,,01-11-2024 16:10:10,01-11-2024 16:10:11,1.460s,PASSED
"takeScreenshot(screenshotFolder + ""addCart.png"")",Chrome 130.0.0.0,,,01-11-2024 16:10:11,01-11-2024 16:10:12,0.331s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Wishlist  Threads/div_22 items""))",Chrome 130.0.0.0,,,01-11-2024 16:10:12,01-11-2024 16:10:12,0.774s,PASSED
"verifyTextPresent(""Your cart"", false)",Chrome 130.0.0.0,,,01-11-2024 16:10:12,01-11-2024 16:10:13,0.865s,PASSED
"takeScreenshot(screenshotFolder + ""cart.png"")",Chrome 130.0.0.0,,,01-11-2024 16:10:13,01-11-2024 16:10:13,0.319s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Your Shopping Cart  Threads/div_Rs. 56.00""))",Chrome 130.0.0.0,,,01-11-2024 16:10:13,01-11-2024 16:10:14,0.259s,PASSED
"takeScreenshot(screenshotFolder + ""checkout.png"")",Chrome 130.0.0.0,,,01-11-2024 16:10:14,01-11-2024 16:10:14,0.341s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,01-11-2024 16:10:14,01-11-2024 16:10:15,0.621s,PASSED
