Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Name on card_name (1)""), ""John Cena"")",Chrome 130.0.0.0,,,04-11-2024 23:05:23,04-11-2024 23:05:56,32.446s,PASSED
"click(findTestObject(""Object Repository/Page_Checkout - Threads/button_Pay now""))",Chrome 130.0.0.0,,,04-11-2024 23:05:56,04-11-2024 23:05:56,0.385s,PASSED
"takeScreenshot(screenshotFolderPath + ""attempt_payment_invalid_case_2.png"")",Chrome 130.0.0.0,,,04-11-2024 23:05:56,04-11-2024 23:06:00,3.722s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Card number_number (3)""), ""1"")",Chrome 130.0.0.0,,,04-11-2024 23:06:00,04-11-2024 23:06:32,32.046s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Expiration date (MM  YY)_expiry (3)""), ""02                 27"")",Chrome 130.0.0.0,,,04-11-2024 23:06:32,04-11-2024 23:07:04,32.389s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Security code_verification_value (3)""), ""456"")",Chrome 130.0.0.0,,,04-11-2024 23:07:04,04-11-2024 23:07:37,32.224s,PASSED
"setText(findTestObject(""Object Repository/Page_Checkout - Threads/input_Name on card_name (2)""), ""John Cena"")",Chrome 130.0.0.0,,,04-11-2024 23:07:37,04-11-2024 23:08:09,32.248s,PASSED
"click(findTestObject(""Object Repository/Page_Checkout - Threads/button_Pay now""))",Chrome 130.0.0.0,,,04-11-2024 23:08:09,04-11-2024 23:08:09,0.396s,PASSED
"takeScreenshot(screenshotFolderPath + ""attempt_payment_valid_case.png"")",Chrome 130.0.0.0,,,04-11-2024 23:08:09,04-11-2024 23:08:12,2.958s,PASSED
"verifyTextPresent(""Your order is confirmed"", false)",Chrome 130.0.0.0,,,04-11-2024 23:08:12,04-11-2024 23:08:14,2.100s,PASSED
"takeScreenshot(screenshotFolderPath + ""order_confirmation.png"")",Chrome 130.0.0.0,,,04-11-2024 23:08:14,04-11-2024 23:08:15,1.032s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:08:15,04-11-2024 23:08:17,1.199s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/8 Order Details/Product Subscription,Chrome 130.0.0.0,,,04-11-2024 23:08:17,04-11-2024 23:08:40,23.721s,PASSED
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 23:08:17,04-11-2024 23:08:17,0.000s,PASSED
"screenshotFolder = ""screenshots/subscription_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:08:17,04-11-2024 23:08:17,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:08:17,04-11-2024 23:08:27,9.851s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 23:08:27,04-11-2024 23:08:28,1.603s,PASSED
"click(findTestObject(""Object Repository/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,04-11-2024 23:08:28,04-11-2024 23:08:29,0.832s,PASSED
"click(findTestObject(""Object Repository/Page_Products  Threads/a_ADIDAS  SUPERSTAR 80S""))",Chrome 130.0.0.0,,,04-11-2024 23:08:29,04-11-2024 23:08:31,1.898s,PASSED
"takeScreenshot(screenshotFolder + ""select_product.png"")",Chrome 130.0.0.0,,,04-11-2024 23:08:31,04-11-2024 23:08:32,1.487s,PASSED
"verifyTextPresent(""One-time purchase"", false)",Chrome 130.0.0.0,,,04-11-2024 23:08:32,04-11-2024 23:08:33,0.858s,PASSED
"verifyTextPresent(""Subscribe and deliver every"", false)",Chrome 130.0.0.0,,,04-11-2024 23:08:33,04-11-2024 23:08:34,0.280s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_ADIDAS  SUPERSTAR 80S  Threads/select_month3 months""), ""3 month"", true)",Chrome 130.0.0.0,,,04-11-2024 23:08:34,04-11-2024 23:08:34,0.853s,PASSED
"click(findTestObject(""Object Repository/Page_ADIDAS  SUPERSTAR 80S  Threads/span_One-time purchase_sls-custom-radio""))",Chrome 130.0.0.0,,,04-11-2024 23:08:34,04-11-2024 23:08:35,0.546s,PASSED
"click(findTestObject(""Object Repository/Page_ADIDAS  SUPERSTAR 80S  Threads/button_Add to cart""))",Chrome 130.0.0.0,,,04-11-2024 23:08:35,04-11-2024 23:08:35,0.455s,PASSED
"click(findTestObject(""Object Repository/Page_ADIDAS  SUPERSTAR 80S  Threads/a_View cart (1)""))",Chrome 130.0.0.0,,,04-11-2024 23:08:35,04-11-2024 23:08:38,2.596s,PASSED
"takeScreenshot(screenshotFolder + ""subscription.png"")",Chrome 130.0.0.0,,,04-11-2024 23:08:38,04-11-2024 23:08:39,1.179s,PASSED
"verifyTextPresent(""Discount on next order"", false)",Chrome 130.0.0.0,,,04-11-2024 23:08:39,04-11-2024 23:08:39,0.279s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:08:39,04-11-2024 23:08:40,0.865s,PASSED
,,,,,,,
"Test Cases/Threads_Webshop/8 Order Details/TC-570, Verify Cancle Order",Chrome 130.0.0.0,,,04-11-2024 23:08:40,04-11-2024 23:09:43,1m - 2.214s,PASSED
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 23:08:41,04-11-2024 23:08:41,0.000s,PASSED
"screenshotFolder = ""screenshots/cancle_order_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:08:41,04-11-2024 23:08:41,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Login to an Account""), [""validemail"":""cenaalice1234@mailinator.com"", ""password"":""UDMlkmqWREzH+mr49N5wRw==""], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:08:41,04-11-2024 23:08:57,15.992s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Page_Threads/svg_Search_icon icon-account""))",Chrome 130.0.0.0,,,04-11-2024 23:08:57,04-11-2024 23:08:59,2.130s,PASSED
"verifyTextPresent(account, false)",Chrome 130.0.0.0,,,04-11-2024 23:08:59,04-11-2024 23:09:00,1.173s,PASSED
"takeScreenshot(screenshotFolder + ""account.png"")",Chrome 130.0.0.0,,,04-11-2024 23:09:00,04-11-2024 23:09:00,0.321s,PASSED
"verifyTextPresent(summary, false)",Chrome 130.0.0.0,,,04-11-2024 23:09:00,04-11-2024 23:09:00,0.282s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Page_Account  Threads/button_Cancel""))",Chrome 130.0.0.0,,,04-11-2024 23:09:00,04-11-2024 23:09:01,0.616s,PASSED
"takeScreenshot(screenshotFolder + ""cancle_before.png"")",Chrome 130.0.0.0,,,04-11-2024 23:09:01,04-11-2024 23:09:01,0.353s,PASSED
delay(2),Chrome 130.0.0.0,,,04-11-2024 23:09:01,04-11-2024 23:09:03,2.006s,PASSED
"takeScreenshot(screenshotFolder + ""cancle_after.png"")",Chrome 130.0.0.0,,,04-11-2024 23:09:03,04-11-2024 23:09:04,0.343s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Page_Account  Threads/button_Proceed""))",Chrome 130.0.0.0,,,04-11-2024 23:09:04,04-11-2024 23:09:42,38.254s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:09:42,04-11-2024 23:09:43,0.571s,PASSED
,,,,,,,
"Test Cases/Threads_Webshop/8 Order Details/TC-575, Verify Reorder",Chrome 130.0.0.0,,,04-11-2024 23:09:43,04-11-2024 23:10:06,23.450s,PASSED
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 23:09:43,04-11-2024 23:09:43,0.000s,PASSED
"screenshotFolder = ""screenshots/reorder_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:09:43,04-11-2024 23:09:43,0.000s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,04-11-2024 23:09:43,04-11-2024 23:09:43,0.721s,PASSED
"navigateToUrl(""https://threads0.myshopify.com/password"")",Chrome 130.0.0.0,,,04-11-2024 23:09:43,04-11-2024 23:09:45,1.364s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/div_Enter using password""))",Chrome 130.0.0.0,,,04-11-2024 23:09:45,04-11-2024 23:09:48,3.454s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/input_Enter store using password_password""), ""gnzTAVlujIw+lTr0To6+Cg=="")",Chrome 130.0.0.0,,,04-11-2024 23:09:48,04-11-2024 23:09:48,0.326s,PASSED
"takeScreenshot(screenshotFolder + ""catalog_page.png"")",Chrome 130.0.0.0,,,04-11-2024 23:09:48,04-11-2024 23:09:49,0.675s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/button_Enter""))",Chrome 130.0.0.0,,,04-11-2024 23:09:49,04-11-2024 23:09:50,1.122s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Threads/svg_Search_icon icon-account""))",Chrome 130.0.0.0,,,04-11-2024 23:09:50,04-11-2024 23:09:52,1.751s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/input_Login_customeremail""), ""cenaalice1234@mailinator.com"")",Chrome 130.0.0.0,,,04-11-2024 23:09:52,04-11-2024 23:09:53,1.297s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/input_Email_customerpassword""), ""UDMlkmqWREzH+mr49N5wRw=="")",Chrome 130.0.0.0,,,04-11-2024 23:09:53,04-11-2024 23:09:54,0.316s,PASSED
"takeScreenshot(screenshotFolder + ""login.png"")",Chrome 130.0.0.0,,,04-11-2024 23:09:54,04-11-2024 23:09:54,0.305s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/button_Sign in""))",Chrome 130.0.0.0,,,04-11-2024 23:09:54,04-11-2024 23:09:56,2.372s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Account/Reorder/Page_Account  Threads/button_Reorder""))",Chrome 130.0.0.0,,,04-11-2024 23:09:56,04-11-2024 23:10:04,7.643s,PASSED
"takeScreenshot(screenshotFolder + ""reorder.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:04,04-11-2024 23:10:05,1.212s,PASSED
"verifyTextPresent(""Payment"", false)",Chrome 130.0.0.0,,,04-11-2024 23:10:05,04-11-2024 23:10:05,0.301s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:10:05,04-11-2024 23:10:06,0.547s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/9 Wishlist/TC-588 TC-65 TC-605 Add item to Wishlist,Chrome 130.0.0.0,,,04-11-2024 23:10:06,04-11-2024 23:10:30,23.702s,PASSED
"timestamp = now().format(DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss""))",Chrome 130.0.0.0,,,04-11-2024 23:10:06,04-11-2024 23:10:06,0.001s,PASSED
"screenshotFolder = ""screenshots/wishlist_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:10:06,04-11-2024 23:10:06,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:10:06,04-11-2024 23:10:14,7.732s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:14,04-11-2024 23:10:15,1.529s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,04-11-2024 23:10:15,04-11-2024 23:10:16,0.895s,PASSED
"takeScreenshot(screenshotFolder + ""catalog.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:16,04-11-2024 23:10:17,1.002s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 23:10:17,04-11-2024 23:10:18,0.899s,PASSED
"takeScreenshot(screenshotFolder + ""item1.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:18,04-11-2024 23:10:21,2.951s,PASSED
"prodname = getText(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/h1_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 23:10:21,04-11-2024 23:10:22,0.480s,PASSED
"price = getText(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/span_Rs. 56.00""))",Chrome 130.0.0.0,,,04-11-2024 23:10:22,04-11-2024 23:10:22,0.615s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/button_Add To Wishlist""))",Chrome 130.0.0.0,,,04-11-2024 23:10:22,04-11-2024 23:10:23,0.620s,PASSED
"takeScreenshot(screenshotFolder + ""wishlist.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:23,04-11-2024 23:10:24,1.120s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/div_ADIDAS  CLASSIC BACKPACK - OS  black ha_7c7ea2""))",Chrome 130.0.0.0,,,04-11-2024 23:10:24,04-11-2024 23:10:25,1.543s,PASSED
"verifyTextPresent(""My Wishlist"", false)",Chrome 130.0.0.0,,,04-11-2024 23:10:25,04-11-2024 23:10:27,1.414s,PASSED
"click(findTestObject(""Object Repository/Wishlist_An/Page_Wishlist  Threads/h2_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 23:10:27,04-11-2024 23:10:27,0.279s,PASSED
"takeScreenshot(screenshotFolder + ""checkout.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:27,04-11-2024 23:10:28,0.996s,PASSED
"verifyTextPresent(prodname, false)",Chrome 130.0.0.0,,,04-11-2024 23:10:28,04-11-2024 23:10:29,0.494s,PASSED
"verifyTextPresent(price, false)",Chrome 130.0.0.0,,,04-11-2024 23:10:29,04-11-2024 23:10:29,0.496s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:10:29,04-11-2024 23:10:30,0.566s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/9 Wishlist/TC-593-Verify Wishlist to Cart,Chrome 130.0.0.0,,,04-11-2024 23:10:30,04-11-2024 23:11:26,56.696s,PASSED
"timestamp = now().format(DateTimeFormatter.ofPattern(""yyyyMMdd_HHmmss""))",Chrome 130.0.0.0,,,04-11-2024 23:10:30,04-11-2024 23:10:30,0.000s,PASSED
"screenshotFolder = ""screenshots/wishlist_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:10:30,04-11-2024 23:10:30,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:10:30,04-11-2024 23:10:37,7.722s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:37,04-11-2024 23:10:39,1.757s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Threads/span_Catalog""))",Chrome 130.0.0.0,,,04-11-2024 23:10:39,04-11-2024 23:10:40,1.052s,PASSED
"takeScreenshot(screenshotFolder + ""catalog.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:40,04-11-2024 23:10:42,1.243s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK""))",Chrome 130.0.0.0,,,04-11-2024 23:10:42,04-11-2024 23:10:43,1.074s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/span_Add To Wishlist""))",Chrome 130.0.0.0,,,04-11-2024 23:10:43,04-11-2024 23:10:44,1.652s,PASSED
"takeScreenshot(screenshotFolder + ""wishlist.png"")",Chrome 130.0.0.0,,,04-11-2024 23:10:44,04-11-2024 23:10:46,1.289s,PASSED
"verifyTextPresent(""ADDED TO WISHLIST"", false)",Chrome 130.0.0.0,,,04-11-2024 23:10:46,04-11-2024 23:10:46,0.330s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_ADIDAS  CLASSIC BACKPACK  Threads/svg""))",Chrome 130.0.0.0,,,04-11-2024 23:10:46,04-11-2024 23:11:18,32.076s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Wishlist  Threads/button_Add To Cart""))",Chrome 130.0.0.0,,,04-11-2024 23:11:18,04-11-2024 23:11:20,1.557s,PASSED
"verifyTextPresent(""ADDED TO CART"", false)",Chrome 130.0.0.0,,,04-11-2024 23:11:20,04-11-2024 23:11:22,2.038s,PASSED
"takeScreenshot(screenshotFolder + ""addCart.png"")",Chrome 130.0.0.0,,,04-11-2024 23:11:22,04-11-2024 23:11:22,0.400s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Wishlist  Threads/div_22 items""))",Chrome 130.0.0.0,,,04-11-2024 23:11:22,04-11-2024 23:11:23,0.818s,PASSED
"verifyTextPresent(""Your cart"", false)",Chrome 130.0.0.0,,,04-11-2024 23:11:23,04-11-2024 23:11:24,1.279s,PASSED
"takeScreenshot(screenshotFolder + ""cart.png"")",Chrome 130.0.0.0,,,04-11-2024 23:11:24,04-11-2024 23:11:24,0.369s,PASSED
"click(findTestObject(""Object Repository/Wishlist to cart_An/Page_Your Shopping Cart  Threads/div_Rs. 56.00""))",Chrome 130.0.0.0,,,04-11-2024 23:11:24,04-11-2024 23:11:25,0.792s,PASSED
"takeScreenshot(screenshotFolder + ""checkout.png"")",Chrome 130.0.0.0,,,04-11-2024 23:11:25,04-11-2024 23:11:26,0.358s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:11:26,04-11-2024 23:11:26,0.839s,PASSED
,,,,,,,
"Test Cases/Threads_Webshop/Product Details Page/TC-176, Verify item by Colour and Size",Chrome 130.0.0.0,,,04-11-2024 23:12:47,04-11-2024 23:13:13,26.524s,ERROR
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 23:12:47,04-11-2024 23:12:47,0.001s,PASSED
"screenshotFolder = ""screenshots/product_detail_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:12:47,04-11-2024 23:12:47,0.000s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Login to an Account""), [""validemail"":""cenaalice1234@mailinator.com"", ""password"":""UDMlkmqWREzH+mr49N5wRw==""], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:12:47,04-11-2024 23:13:02,15.863s,PASSED
"takeScreenshot(screenshotFolder + ""home.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:02,04-11-2024 23:13:04,1.254s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Product Details Page/Page_Threads/a_ADIDAS  CLASSIC BACKPACK  LEGEND INK MULTICOLOUR""))",Chrome 130.0.0.0,,,04-11-2024 23:13:04,04-11-2024 23:13:05,1.224s,PASSED
"takeScreenshot(screenshotFolder + ""product1.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:05,04-11-2024 23:13:08,2.570s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Product Details Page/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/label_OSVariant sold out or unavailable""))",Chrome 130.0.0.0,,,04-11-2024 23:13:08,04-11-2024 23:13:08,0.327s,PASSED
"verifyTextPresent(color1, false)",Chrome 130.0.0.0,,,04-11-2024 23:13:08,04-11-2024 23:13:08,0.304s,PASSED
"takeScreenshot(screenshotFolder + ""color.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:08,04-11-2024 23:13:09,0.418s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Product Details Page/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/label_blueVariant sold out or unavailable""))",Chrome 130.0.0.0,,,04-11-2024 23:13:09,04-11-2024 23:13:09,0.308s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Product Details Page/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/span_Catalog""))",Chrome 130.0.0.0,,,04-11-2024 23:13:09,04-11-2024 23:13:11,2.217s,PASSED
"click(findTestObject(""Object Repository/Thread_Webshop/Product Details Page/Page_Products  Threads/a_ADIDAS  KIDS STAN SMITH""))",Chrome 130.0.0.0,,,04-11-2024 23:13:11,04-11-2024 23:13:13,2.030s,PASSED
"ebUI.takeScreenshot(screenshotFolder + ""product2.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.000s,ERROR
,,,,,,,
"Test Cases/Threads_Webshop/Product Details Page/TC-601, Verify item to cart when not login",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:44,30.726s,PASSED
currentDateTime = LocalDateTime.now(),Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.001s,PASSED
"formatter = DateTimeFormatter.ofPattern(""yyyyMMddHHmmss"")",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.002s,PASSED
dateTimeString = currentDateTime.format(formatter),Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.001s,PASSED
"uniqueEmail = ""tester_"" + dateTimeString + ""@mailinator.com""",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.001s,PASSED
"println(""Generated unique email: "" + uniqueEmail)",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.001s,PASSED
"screenshotFolderPath = ""screenshots/product_details"" + dateTimeString + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.001s,PASSED
File(screenshotFolderPath).mkdirs(),Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:13,0.001s,PASSED
"callTestCase(findTestCase(""Threads_Webshop/ReUsable Testcases/Enter Password""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,04-11-2024 23:13:13,04-11-2024 23:13:21,7.902s,PASSED
"takeScreenshot(screenshotFolderPath + ""enter_password.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:21,04-11-2024 23:13:23,1.471s,PASSED
"click(findTestObject(""Object Repository/Page_Threads/button_Enter""))",Chrome 130.0.0.0,,,04-11-2024 23:13:23,04-11-2024 23:13:23,0.291s,PASSED
"takeScreenshot(screenshotFolderPath + ""click_enter_button.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:23,04-11-2024 23:13:24,0.748s,PASSED
"click(findTestObject(""Object Repository/Page_Threads/a_Catalog""))",Chrome 130.0.0.0,,,04-11-2024 23:13:24,04-11-2024 23:13:27,2.983s,PASSED
"takeScreenshot(screenshotFolderPath + ""catalog_page.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:27,04-11-2024 23:13:28,1.244s,PASSED
"click(findTestObject(""Object Repository/Page_Products  Threads/a_ADIDAS  CLASSIC BACKPACK  LEGEND INK MULTICOLOUR""))",Chrome 130.0.0.0,,,04-11-2024 23:13:28,04-11-2024 23:13:29,1.065s,PASSED
"takeScreenshot(screenshotFolderPath + ""product_page.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:29,04-11-2024 23:13:32,2.597s,PASSED
"click(findTestObject(""Object Repository/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/button_Add to cart""))",Chrome 130.0.0.0,,,04-11-2024 23:13:32,04-11-2024 23:13:32,0.312s,PASSED
"takeScreenshot(screenshotFolderPath + ""add_to_cart.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:32,04-11-2024 23:13:34,2.008s,PASSED
"click(findTestObject(""Object Repository/Page_ADIDAS  CLASSIC BACKPACK  LEGEND INK M_ff53f1/button_Check out""))",Chrome 130.0.0.0,,,04-11-2024 23:13:34,04-11-2024 23:13:37,3.543s,PASSED
"takeScreenshot(screenshotFolderPath + ""checkout.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:37,04-11-2024 23:13:39,1.790s,PASSED
"verifyTextPresent(""Contact"", false)",Chrome 130.0.0.0,,,04-11-2024 23:13:39,04-11-2024 23:13:40,0.487s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_contact_text.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:40,04-11-2024 23:13:40,0.359s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Checkout - Threads/a_Log in""))",Chrome 130.0.0.0,,,04-11-2024 23:13:40,04-11-2024 23:13:40,0.286s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_login_clickable.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:40,04-11-2024 23:13:41,0.357s,PASSED
"verifyTextPresent(""Delivery"", false)",Chrome 130.0.0.0,,,04-11-2024 23:13:41,04-11-2024 23:13:41,0.340s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_delivery_text.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:41,04-11-2024 23:13:41,0.388s,PASSED
"verifyTextPresent(""Payment"", false)",Chrome 130.0.0.0,,,04-11-2024 23:13:41,04-11-2024 23:13:42,0.332s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_payment_text.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:42,04-11-2024 23:13:42,0.445s,PASSED
"verifyTextPresent(""Total"", false)",Chrome 130.0.0.0,,,04-11-2024 23:13:42,04-11-2024 23:13:43,0.344s,PASSED
"takeScreenshot(screenshotFolderPath + ""verify_total_text.png"")",Chrome 130.0.0.0,,,04-11-2024 23:13:43,04-11-2024 23:13:43,0.377s,PASSED
closeBrowser(),Chrome 130.0.0.0,,,04-11-2024 23:13:43,04-11-2024 23:13:44,0.895s,PASSED
,,,,,,,
Test Cases/Threads_Webshop/3 Homepage/Homepage-Banner/Verify Banner title,Chrome 130.0.0.0,,,04-11-2024 23:13:44,04-11-2024 23:17:46,4m - 1.802s,PASSED
timestamp = SimpleDateFormat(yyyyMMdd_HHmmss).format(new java.util.Date()),Chrome 130.0.0.0,,,04-11-2024 23:13:44,04-11-2024 23:13:44,0.000s,PASSED
"screenshotFolder = ""screenshots/Banner_"" + timestamp + ""/""",Chrome 130.0.0.0,,,04-11-2024 23:13:44,04-11-2024 23:13:44,0.000s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,04-11-2024 23:13:44,04-11-2024 23:13:45,0.848s,PASSED
"navigateToUrl(""https://accounts.shopify.com/lookup?rid=0afa009d-54e4-4293-85aa-e6413ed2f1d5&verify=1730713676-ynuqOa0Hs%2FJY+t6ojqHu++2TLa7otw1DETPdL%2FQmTWw%3D"")",Chrome 130.0.0.0,,,04-11-2024 23:13:45,04-11-2024 23:13:47,2.246s,PASSED
"setText(findTestObject(""Object Repository/Thread_Webshop/Banner/Page_Log in  Shopify account/input_Email_accountemail""), ""samajit_k@pursuitsoftware.com"")",Chrome 130.0.0.0,,,04-11-2024 23:13:47,04-11-2024 23:13:48,1.058s,PASSED
